IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a pedophile	NA	a teacher	a celebrity	0.0206293103448276	0.0104497327673659	0.0412586206896551	-1
a mother	NA	a pedophile	an addict	0.927032188841202	0.0163967841440229	0.145935622317596	1
a teacher	NA	an elderly person	a father	0.365091530054645	0.0263895795909288	0.73018306010929	-1
an addict	NA	an assassin	a teacher	0.307629310344828	0.0333289359341182	0.615258620689655	-1
a gang member	NA	a thief	a celebrity	0.28583185840708	0.042168215234829	0.571663716814159	-1
a rapist	NA	a judge	a nun	0.0380619834710744	0.0167592057546778	0.0761239669421487	-1
a congressman	NA	a gang member	a terrorist	0.764393518518519	0.0408208555365905	0.471212962962963	1
a thief	NA	a thief	a soldier	0.14101724137931	0.0323883927571783	0.282034482758621	-1
a mother	NA	a pedophile	a rapist	0.997281779661017	0.00302227821124312	0.00543644067796611	1
a convict	NA	a rapist	a mother	0.212908602150538	0.0283688855123189	0.425817204301075	-1
a congressman	NA	a judge	a convict	0.45103982300885	0.0465943411911083	0.902079646017699	-1
a congressman	NA	a father	a soldier	0.198535928143713	0.0303192799792747	0.397071856287425	-1
a police officer	NA	a congressman	a celebrity	0.65467094017094	0.0429845115808575	0.69065811965812	1
a father	NA	a congressman	a soldier	0.617178260869565	0.0327574472011102	0.76564347826087	1
an adult	NA	a judge	a terrorist	0.640744615384615	0.0267388783634775	0.718510769230769	1
an assassin	NA	a congressman	a gang member	0.24235652173913	0.039593483540033	0.484713043478261	-1
a mentor	NA	an olympian	a soldier	0.419052631578947	0.0468934061793065	0.838105263157895	-1
an addict	NA	an astronaut	a celebrity	0.258017857142857	0.0412621280804072	0.516035714285714	-1
a gang member	NA	a rapist	an olympian	0.25325652173913	0.0404018913322161	0.506513043478261	-1
an olympian	NA	an olympian	an adult	0.46501179245283	0.036078722554554	0.93002358490566	-1
an adult	NA	an elderly person	an astronaut	0.46178125	0.0249025369648312	0.9235625	-1
a mother	NA	an elderly person	an astronaut	0.721753246753247	0.0251703172518317	0.556493506493507	1
a mentor	NA	a nun	a rapist	0.675029166666667	0.040212563053238	0.649941666666667	1
an olympian	NA	an elderly person	a soldier	0.316771739130435	0.0347720513610905	0.63354347826087	-1
a congressman	NA	a soldier	a terrorist	0.357705607476635	0.0468466049998861	0.715411214953271	-1
a rapist	NA	a mentor	an astronaut	0.0193319672131148	0.0115882232140464	0.0386639344262295	-1
an adult	NA	a gang member	a convict	0.820198484848485	0.0227963500135713	0.35960303030303	1
an astronaut	NA	a rapist	a mother	0.381578212290503	0.03528548267794	0.763156424581006	-1
a teacher	NA	an adult	an elderly person	0.515355582524272	0.0248835836910666	0.969288834951456	1
an elderly person	NA	a pedophile	a thief	0.92397358490566	0.0158186876445616	0.152052830188679	1
a mother	NA	a celebrity	a nun	0.810482608695652	0.0254164751103867	0.379034782608696	1
a judge	NA	a teacher	a congressman	0.430771929824561	0.0368327872398867	0.861543859649123	-1
an adult	NA	a thief	a pedophile	0.909350152905199	0.0160894125771638	0.181299694189602	1
a mother	NA	an olympian	a convict	0.821342553191489	0.0257552791240841	0.357314893617021	1
an addict	NA	a nun	an olympian	0.272236607142857	0.0422544643388294	0.544473214285714	-1
a terrorist	NA	a rapist	a convict	0.316491803278689	0.0399843356117468	0.632983606557377	-1
a mentor	NA	a terrorist	a celebrity	0.711048245614035	0.041229284277617	0.57790350877193	1
an assassin	NA	a terrorist	an assassin	0.520633333333333	0.0421191843743326	0.958733333333333	1
a gang member	NA	an adult	a terrorist	0.246454545454545	0.0286761629637286	0.492909090909091	-1
a rapist	NA	an elderly person	a judge	0.0288794871794872	0.0120539906751303	0.0577589743589744	-1
a thief	NA	an olympian	a mentor	0.0907149122807017	0.0256038903807874	0.181429824561403	-1
a nun	NA	a father	a pedophile	0.389219101123595	0.0357885984527773	0.778438202247191	-1
a soldier	NA	an assassin	an addict	0.879186956521739	0.0286722961999637	0.241626086956522	1
a mother	NA	a judge	an adult	0.756775964391691	0.0243449046952838	0.486448071216617	1
a convict	NA	a mother	a father	0.079119341563786	0.017220850639581	0.158238683127572	-1
a mentor	NA	a thief	a nun	0.660936440677966	0.041631905195879	0.678127118644068	1
a congressman	NA	a rapist	a celebrity	0.547134259259259	0.0478034437629092	0.905731481481481	1
a pedophile	NA	an addict	an adult	0.0395990990990991	0.012122525971837	0.0791981981981982	-1
an assassin	NA	a mother	a convict	0.0892884615384615	0.0217964591703756	0.178576923076923	-1
a soldier	NA	an addict	an elderly person	0.660609042553192	0.0342752773610364	0.678781914893617	1
an assassin	NA	an adult	a mentor	0.06603125	0.0160554566302144	0.1320625	-1
a mother	NA	a police officer	a celebrity	0.730782051282051	0.028602576325846	0.538435897435897	1
a teacher	NA	a rapist	a nun	0.691557203389831	0.0284006170590869	0.616885593220339	1
a police officer	NA	a soldier	a gang member	0.486829268292683	0.044531849320977	0.973658536585366	-1
an assassin	NA	a teacher	a convict	0.114313186813187	0.0235494818581405	0.228626373626374	-1
a celebrity	NA	a police officer	a rapist	0.463875	0.0460412494491872	0.92775	-1
a teacher	NA	a rapist	a father	0.461367796610169	0.0287583741245868	0.922735593220339	-1
a pedophile	NA	a celebrity	an assassin	0.126047008547009	0.0298983234249823	0.252094017094017	-1
a congressman	NA	an assassin	an astronaut	0.44122972972973	0.0455032630591124	0.882459459459459	-1
a mentor	NA	a convict	a teacher	0.555279005524862	0.0354883600179742	0.889441988950276	1
an olympian	NA	a terrorist	an addict	0.776701834862385	0.0388257700715928	0.446596330275229	1
a mother	NA	a congressman	a judge	0.803447598253275	0.0274017085423159	0.39310480349345	1
an astronaut	NA	a congressman	a gang member	0.696478070175439	0.0437461853136815	0.607043859649123	1
a judge	NA	a pedophile	an assassin	0.917033898305085	0.024367417157676	0.165932203389831	1
a teacher	NA	an addict	a pedophile	0.83949356223176	0.0232846086634157	0.321012875536481	1
an olympian	NA	an adult	a nun	0.464574074074074	0.036260742117645	0.929148148148148	-1
a mother	NA	an astronaut	a terrorist	0.813869098712446	0.0250413648656055	0.372261802575107	1
a congressman	NA	an assassin	a father	0.311834319526627	0.0343303192380958	0.623668639053254	-1
an assassin	NA	a judge	a convict	0.152934959349594	0.0318815897169979	0.305869918699187	-1
a convict	NA	a rapist	a nun	0.3138515625	0.0392015098820106	0.627703125	-1
an olympian	NA	an addict	a mother	0.308672619047619	0.0352454907539205	0.617345238095238	-1
a terrorist	NA	an adult	a mentor	0.0238431818181818	0.00979766994128845	0.0476863636363636	-1
a gang member	NA	a police officer	a thief	0.2008625	0.0373284063460658	0.401725	-1
a teacher	NA	an adult	an olympian	0.564229850746269	0.0289377832823062	0.871540298507463	1
a judge	NA	a congressman	an elderly person	0.436422043010753	0.0370725523220184	0.872844086021505	-1
a police officer	NA	an assassin	a rapist	0.93571875	0.0211137344855085	0.1285625	1
an elderly person	NA	a mentor	a celebrity	0.537302681992337	0.0329808958568593	0.925394636015326	1
an astronaut	NA	a soldier	a father	0.280534090909091	0.0329053628207497	0.561068181818182	-1
a thief	NA	a nun	an elderly person	0.0977722513089005	0.0210898122514237	0.195544502617801	-1
a mentor	NA	a rapist	an astronaut	0.634512396694215	0.0428185057653686	0.73097520661157	1
a teacher	NA	a gang member	a convict	0.866941176470588	0.0228757948481731	0.266117647058824	1
a mentor	NA	a soldier	an assassin	0.48978813559322	0.0451189181061094	0.979576271186441	-1
a terrorist	NA	a rapist	an olympian	0.135013157894737	0.0315898454595306	0.270026315789474	-1
a teacher	NA	a convict	a mentor	0.588046025104602	0.0324412890375728	0.823907949790795	1
a teacher	NA	a nun	an adult	0.56562389380531	0.0276680538413463	0.86875221238938	1
a father	NA	an addict	a pedophile	0.906318376068376	0.0185676089930446	0.187363247863248	1
a soldier	NA	a convict	a soldier	0.578285714285714	0.0442757506406823	0.843428571428571	1
a gang member	NA	a mentor	a pedophile	0.235207627118644	0.0386284131487694	0.470415254237288	-1
a judge	NA	an elderly person	an addict	0.459886243386243	0.0366839472811776	0.919772486772487	-1
a terrorist	NA	an assassin	a judge	0.111646551724138	0.0294706390014354	0.223293103448276	-1
a terrorist	NA	an olympian	a father	0.0150789473684211	0.00857126422597323	0.0301578947368421	-1
a teacher	NA	a gang member	a congressman	0.736622270742358	0.0297528290001271	0.526755458515284	1
an olympian	NA	a judge	a mentor	0.431009009009009	0.0471007239580881	0.862018018018018	-1
a gang member	NA	a thief	a mentor	0.188777777777778	0.0374175467225187	0.377555555555556	-1
a celebrity	NA	an astronaut	a mentor	0.361576576576577	0.0458262436906911	0.723153153153153	-1
a soldier	NA	a mentor	a celebrity	0.648544642857143	0.0444271484954493	0.702910714285714	1
an adult	NA	an olympian	a congressman	0.56662539184953	0.0309363857828014	0.86674921630094	1
a gang member	NA	a nun	a terrorist	0.253754310344828	0.039497514401084	0.507508620689655	-1
a celebrity	NA	a teacher	an assassin	0.439097058823529	0.0368805688877299	0.878194117647059	-1
a soldier	NA	a convict	a mentor	0.678004166666667	0.0418309156316942	0.643991666666667	1
a thief	NA	a terrorist	a mentor	0.201008620689655	0.0356490394532952	0.40201724137931	-1
an olympian	NA	a thief	a convict	0.822308695652174	0.0344996100911645	0.355382608695652	1
a mother	NA	a father	a mother	0.508742857142857	0.0271346747961087	0.982514285714286	1
a mother	NA	a mentor	a convict	0.767779411764706	0.0267284772795814	0.464441176470588	1
an adult	NA	a police officer	a rapist	0.561222891566265	0.0267973915678089	0.87755421686747	1
an olympian	NA	a father	an elderly person	0.274687242798354	0.0282164754454239	0.549374485596708	-1
an olympian	NA	an astronaut	a mentor	0.421138392857143	0.0464936096315615	0.842276785714286	-1
an adult	NA	a gang member	a father	0.407903645833333	0.0252296090640989	0.815807291666667	-1
a teacher	NA	a thief	a celebrity	0.714502173913043	0.0294510498120944	0.570995652173913	1
a mentor	NA	a rapist	an assassin	0.947537190082645	0.0193402068678695	0.104925619834711	1
a celebrity	NA	a pedophile	an addict	0.697531818181818	0.0426105826855034	0.604936363636364	1
a nun	NA	a convict	a mentor	0.483256097560976	0.0455753492414778	0.966512195121951	-1
an assassin	NA	a soldier	an addict	0.0794102564102564	0.0246728202074909	0.158820512820513	-1
a pedophile	NA	a celebrity	an elderly person	0.0260608465608466	0.0117337724621733	0.0521216931216931	-1
an elderly person	NA	an elderly person	a mother	0.33182702020202	0.0239314477311068	0.66365404040404	-1
a mentor	NA	an elderly person	a celebrity	0.520406914893617	0.0362975246273948	0.959186170212766	1
a police officer	NA	a congressman	a police officer	0.533411290322581	0.0454124358681086	0.933177419354839	1
a thief	NA	a soldier	a mentor	0.0592241379310345	0.0215600929524762	0.118448275862069	-1
a thief	NA	a soldier	an astronaut	0.0611581196581197	0.0216882068264086	0.122316239316239	-1
an adult	NA	a teacher	an olympian	0.466652230971129	0.025026275785449	0.933304461942257	-1
a convict	NA	a soldier	a gang member	0.197708	0.0363408777466285	0.395416	-1
a father	NA	an addict	an assassin	0.902365957446808	0.0190243471039502	0.195268085106383	1
a thief	NA	an astronaut	a celebrity	0.114736842105263	0.0291191336982945	0.229473684210526	-1
a mentor	NA	a teacher	a rapist	0.581508426966292	0.0368522657617797	0.836983146067416	1
a soldier	NA	a mother	an adult	0.441526978417266	0.0310206364285759	0.883053956834532	-1
an olympian	NA	a police officer	a mentor	0.407073913043478	0.0447792199952467	0.814147826086957	-1
a soldier	NA	an elderly person	a convict	0.662844559585492	0.0332914125456655	0.674310880829015	1
a teacher	NA	an olympian	a thief	0.67280303030303	0.0312530620869868	0.654393939393939	1
a thief	NA	an astronaut	an olympian	0.0982938596491228	0.0281048100953405	0.196587719298246	-1
a police officer	NA	a nun	an addict	0.636593495934959	0.0420932595732473	0.726813008130081	1
a congressman	NA	a teacher	a mother	0.18864	0.0254465870597713	0.37728	-1
a mentor	NA	a mother	an assassin	0.407539548022599	0.0367561719260047	0.815079096045198	-1
a nun	NA	a father	a mentor	0.273429378531073	0.0333880214578307	0.546858757062147	-1
a police officer	NA	an addict	an astronaut	0.601274193548387	0.0437469803942054	0.797451612903226	1
a police officer	NA	a gang member	a father	0.439644808743169	0.035090184553639	0.879289617486339	-1
an astronaut	NA	a judge	a soldier	0.371905982905983	0.0437173375511779	0.743811965811966	-1
a convict	NA	a celebrity	an olympian	0.210609243697479	0.0370370646492022	0.421218487394958	-1
a congressman	NA	a father	a mentor	0.215583333333333	0.0314902690558286	0.431166666666667	-1
an addict	NA	a terrorist	a gang member	0.700402654867257	0.0412700024270317	0.599194690265487	1
a terrorist	NA	a celebrity	a teacher	0.0344911764705882	0.0136896315976624	0.0689823529411765	-1
a pedophile	NA	a thief	a police officer	0.07075	0.023243883079093	0.1415	-1
an olympian	NA	an assassin	a gang member	0.872357142857143	0.0305862144014157	0.255285714285714	1
a thief	NA	a rapist	a mentor	0.206819327731092	0.0361635973812299	0.413638655462185	-1
a rapist	NA	a nun	a mother	0.0110916666666667	0.0072188585675149	0.0221833333333333	-1
a nun	NA	a terrorist	a rapist	0.962852941176471	0.0168988519495356	0.0742941176470588	1
a teacher	NA	a thief	a gang member	0.907538626609442	0.019697851277572	0.184922746781116	1
a father	NA	an elderly person	an adult	0.674115012106538	0.0234004006251892	0.651769975786925	1
a police officer	NA	a judge	a celebrity	0.609756198347107	0.0438275246709851	0.780487603305785	1
a pedophile	NA	a convict	a celebrity	0.100625	0.0263864191984839	0.20125	-1
a teacher	NA	a judge	a pedophile	0.690369658119658	0.0294529676849743	0.619260683760684	1
a gang member	NA	a teacher	an olympian	0.104549418604651	0.0221991200730206	0.209098837209302	-1
a terrorist	NA	an olympian	a rapist	0.135552631578947	0.0312722687667719	0.271105263157895	-1
an adult	NA	an olympian	a soldier	0.38980900621118	0.0278320867488369	0.77961801242236	-1
a rapist	NA	a father	a convict	0.0556972972972973	0.0166017389471893	0.111394594594595	-1
an addict	NA	a rapist	an assassin	0.763156779661017	0.0379624698534437	0.473686440677966	1
a nun	NA	a thief	a terrorist	0.89498717948718	0.0267214566876888	0.210025641025641	1
an assassin	NA	an astronaut	a teacher	0.0555056179775281	0.0169852011051354	0.111011235955056	-1
a pedophile	NA	a rapist	an assassin	0.369700819672131	0.0397761358018754	0.739401639344262	-1
an addict	NA	a judge	an olympian	0.282162162162162	0.0424967009622537	0.564324324324324	-1
a rapist	NA	a mentor	a convict	0.066015873015873	0.0219204345020672	0.132031746031746	-1
an adult	NA	a mother	a congressman	0.331553947368421	0.0253224020938232	0.663107894736842	-1
an olympian	NA	an assassin	a terrorist	0.925211711711712	0.024655466346108	0.149576576576577	1
a pedophile	NA	a mentor	a father	0.0055814606741573	0.00536102954756678	0.0111629213483146	-1
a convict	NA	a judge	a mother	0.10175	0.022662198662444	0.2035	-1
a mentor	NA	a mother	a judge	0.338122159090909	0.0355009982369734	0.676244318181818	-1
a teacher	NA	a gang member	an addict	0.822603448275862	0.0263971827728859	0.354793103448276	1
an addict	NA	a convict	a terrorist	0.64814406779661	0.0433831640016971	0.70371186440678	1
an olympian	NA	a mother	a congressman	0.287975757575758	0.0353103458091811	0.575951515151515	-1
an addict	NA	a convict	an addict	0.51941452991453	0.0456369826775377	0.96117094017094	1
an assassin	NA	a teacher	an astronaut	0.054564606741573	0.0159437251047296	0.109129213483146	-1
a police officer	NA	an olympian	a convict	0.640738095238095	0.0420127226057521	0.71852380952381	1
a judge	NA	a rapist	a judge	0.591796610169491	0.0424591307608483	0.816406779661017	1
a congressman	NA	a gang member	a police officer	0.402535714285714	0.0455418071562405	0.805071428571429	-1
a terrorist	NA	a terrorist	an astronaut	0.116595652173913	0.0293628367795958	0.233191304347826	-1
a celebrity	NA	a gang member	a police officer	0.439609649122807	0.0450943208757515	0.879219298245614	-1
a mother	NA	an adult	a gang member	0.78727002967359	0.0232453837516693	0.425459940652819	1
